Area Type, Area, Area Name, Employment,Mean Wage, Median Wage, Entry Wage, Experienced Wage                                                                                                                                                                                                                                             
1,36,New York State,1040,32320,30480,22930,37020
1,36,New York State,34220,42820,39100,24750,51850
1,36,New York State,13740,55800,54690,37040,65180
1,36,New York State,620,41370,40720,30250,46920
1,36,New York State,2810,57730,55150,40320,66430
1,36,New York State,1790,73040,73150,56580,81270
1,36,New York State,1410,41310,39540,27690,48120
1,36,New York State,680,38220,36470,27610,43530
1,36,New York State,1460,37800,36800,27310,43040
1,36,New York State,320,32450,30320,24530,36410
1,36,New York State,350,35370,32750,25010,40550
1,36,New York State,2860,28990,27590,21980,32500
1,36,New York State,n/a,43770,43880,31040,50140
1,36,New York State,4330,76830,80840,53050,88710
1,36,New York State,18500,58570,56220,38120,68790
1,36,New York State,2200,42430,43000,25450,50930
1,36,New York State,10390,57810,54590,40000,66710
1,36,New York State,3430,52430,49840,33660,61820
1,36,New York State,790,69710,64920,48330,80400
1,36,New York State,n/a,49860,48470,40450,54570
1,36,New York State,4750,81170,84640,55920,93790
1,36,New York State,9150,75350,86580,40740,92650
1,36,New York State,n/a,52900,53830,35950,61370
1,36,New York State,2120,59930,57420,37990,70900
1,36,New York State,510,40970,38200,26120,48400
1,36,New York State,420,49710,50170,28840,60150
1,36,New York State,103380,45820,43120,28030,54720
1,36,New York State,n/a,54920,51380,40350,62210
1,36,New York State,2060,46160,40710,25180,56650
1,36,New York State,n/a,94430,87110,63410,109950
1,36,New York State,1070,51330,48910,31970,61000
1,36,New York State,n/a,30690,30400,25670,33200
1,36,New York State,n/a,77090,68400,49990,90640
1,36,New York State,1210,71860,73100,67940,73810
1,36,New York State,5180,37530,35650,24290,44150
1,36,New York State,n/a,39560,36220,27230,45730
1,36,New York State,328410,40900,35680,23740,49470
1,36,New York State,25320,69580,65890,41290,83730
1,36,New York State,n/a,43620,39810,32720,49060
1,36,New York State,470,33640,30500,24720,38100
1,36,New York State,11890,35020,32010,24260,40400
1,36,New York State,370,46730,47930,33020,53580
1,36,New York State,2050,49070,45170,28850,59180
1,36,New York State,270,40130,39830,27110,46630
1,36,New York State,42660,33370,30340,22610,38760
1,36,New York State,11820,30270,27200,22260,34280
1,36,New York State,6050,38030,34320,22760,45670
1,36,New York State,2920,33750,26350,21632,40140
1,36,New York State,860,24380,22110,21632,26200
1,36,New York State,620,32550,29850,23590,37040
1,36,New York State,7160,29760,26380,21700,33790
1,36,New York State,n/a,28480,25450,21632,31920
1,36,New York State,580,29950,27540,22430,33710
1,36,New York State,4860,39080,38100,27230,45000
1,36,New York State,980,56110,54230,40000,64170
1,36,New York State,1420,39350,39130,29030,44510
1,36,New York State,280,42870,42860,28740,49940
1,36,New York State,400,44790,45320,34600,49880
1,36,New York State,4000,36580,35030,25630,42060
1,36,New York State,320,36250,33390,26090,41330
1,36,New York State,2160,38470,37310,26970,44220
1,36,New York State,1280,41730,40590,31100,47040
1,36,New York State,650,43990,44110,33100,49440
1,36,New York State,13740,46970,45990,31730,54590
1,36,New York State,610,46020,47230,38290,49890
1,36,New York State,330,47000,49140,31800,54600
1,36,New York State,n/a,58640,55610,37820,69050
1,36,New York State,n/a,44130,45110,29220,51580
1,36,New York State,280,39440,36760,21632,48750
1,36,New York State,3060,33950,30570,23010,39410
1,36,New York State,3090,38020,36550,25380,44340
1,36,New York State,2490,55460,55640,39870,63260
1,36,New York State,9180,49070,45750,31530,57840
1,36,New York State,640,42800,40060,27460,50470
1,36,New York State,710,39670,40410,28990,45010
1,36,New York State,n/a,45540,42980,34900,50860
1,36,New York State,1340,35840,34170,26230,40640
1,36,New York State,270,39220,35000,24160,46750
1,36,New York State,290,41180,38370,22950,50300
1,36,New York State,1890,46200,42330,29120,54740
1,36,New York State,8730,42500,39960,26260,50620
1,36,New York State,1540,38910,37130,25810,45450
1,36,New York State,15310,26160,22350,21632,28890
1,36,New York State,1930,25340,23290,21632,27430
1,36,New York State,11190,28560,24190,21632,32470
1,36,New York State,660,27180,25200,21632,30330
1,36,New York State,880,26070,23320,21632,28750
1,36,New York State,n/a,26910,26970,22750,29000
1,36,New York State,560,37250,33720,26490,42630
1,36,New York State,940,30040,28820,21710,34210
1,36,New York State,n/a,27630,25130,22820,30030
1,36,New York State,830,67290,59670,42300,79780
1,36,New York State,1220,41780,39320,28190,48570
1,36,New York State,340,48560,47210,30920,57380
1,36,New York State,3770,42580,39980,28760,49500
1,36,New York State,830,37350,32710,28000,42030
1,36,New York State,n/a,42970,40570,34170,47370
1,36,New York State,n/a,49090,47470,31400,57940
1,36,New York State,880,35850,33500,25640,40960
1,36,New York State,1410,35950,33730,26200,40830
1,36,New York State,n/a,50230,48070,38790,55950
1,36,New York State,n/a,102560,102940,83620,112030
1,36,New York State,1820,83610,86320,55960,97430
1,36,New York State,3960,77060,70350,50720,90230
1,36,New York State,4450,56610,54500,39990,64910
1,36,New York State,600,58830,56920,41830,67330
1,36,New York State,330,77720,83620,52380,90390
1,36,New York State,n/a,59420,59320,51000,63620
1,36,New York State,n/a,63570,63030,50140,70290
1,36,New York State,2220,45180,42710,29870,52840
1,36,New York State,1740,42400,39020,27160,50020
1,36,New York State,1400,37570,35740,24990,43870
1,36,New York State,1440,34250,28920,22790,39980
1,36,New York State,6380,39940,37630,25290,47270
1,36,New York State,810,35810,30250,21670,42880
1,36,New York State,2300,35260,34480,25310,40230
1,36,New York State,2850,38410,36350,25010,45120
1,36,New York State,440,43780,44830,30130,50600
1,36,New York State,22200,43300,39470,25220,52330
1,36,New York State,4580,51020,44850,25310,63870
1,36,New York State,2160,46590,39760,28410,55680
1,36,New York State,710,40650,36410,24150,48900
1,36,New York State,3040,38210,36320,26250,44190
1,36,New York State,15160,32710,28720,22400,37870
1,36,New York State,2040,37070,35830,26780,42210
1,36,New York State,1660,50730,50360,32630,59790
1,36,New York State,650,35230,32720,24630,40530
1,36,New York State,n/a,55690,53710,37150,64960
1,36,New York State,1490,42590,36020,24250,51750
1,36,New York State,270,34560,33360,27100,38290
1,36,New York State,340,35380,36100,25110,40510
1,36,New York State,270,34240,32030,24440,39150
1,36,New York State,250,39280,35410,25190,46320
1,36,New York State,1060,40250,41310,28280,46240
1,36,New York State,4890,37460,35680,24060,44170
1,36,New York State,8590,29840,27290,22060,33730
1,36,New York State,3770,34950,31410,22520,41170
1,36,New York State,502440,42720,36400,23500,52330
1,36,New York State,290,50790,44110,35690,58330
1,36,New York State,19950,64040,61480,38840,76640
1,36,New York State,6060,118210,110120,69430,142600
1,36,New York State,1120,96540,84870,54840,117400
1,36,New York State,1170,133730,148560,77030,162080
1,36,New York State,410,60230,57380,39500,70590
1,36,New York State,9550,45730,42330,26430,55390
1,36,New York State,1170,35110,35890,22950,41180
1,36,New York State,21830,60840,67390,39540,71490
1,36,New York State,49390,41490,40890,29410,47540
1,36,New York State,22730,29020,22790,21632,33010
1,36,New York State,58870,50060,47040,32770,58700
1,36,New York State,46000,38170,32490,22910,45790
1,36,New York State,16230,35610,29900,22510,42160
1,36,New York State,3400,35230,30800,22820,41440
1,36,New York State,1800,75430,76480,55580,85350
1,36,New York State,n/a,71060,65230,51460,80870
1,36,New York State,640,75180,71330,56680,84430
1,36,New York State,6970,64810,60750,49540,72450
1,36,New York State,4070,74630,75170,74560,74660
1,36,New York State,1290,50030,46820,29530,60280
1,36,New York State,1850,96420,86880,59350,114960
1,36,New York State,560,98050,103120,55410,119360
1,36,New York State,340,44500,44300,30120,51690
1,36,New York State,15610,24880,23410,21770,26440
1,36,New York State,5320,24970,23380,21632,26830
1,36,New York State,1720,58220,62310,31410,71630
1,36,New York State,4870,73870,74660,62840,79390
1,36,New York State,n/a,32060,26000,21640,37260
1,36,New York State,1260,34620,30700,23300,40280
1,36,New York State,560,39860,42650,27700,45950
1,36,New York State,1220,106940,106730,52770,134020
1,36,New York State,1850,64150,55860,36960,77750
1,36,New York State,n/a,46040,46560,39390,49370
1,36,New York State,n/a,81620,75120,36920,103970
1,36,New York State,16130,42300,39580,29190,48850
1,36,New York State,19140,34210,26110,21800,40410
1,36,New York State,118000,33140,28670,22540,38440
1,36,New York State,1840,31020,28900,23040,35020
1,36,New York State,26260,27490,24880,21680,30400
1,36,New York State,n/a,58980,60570,47910,64510
1,36,New York State,n/a,42960,42180,28140,50360
1,36,New York State,n/a,55330,58050,39470,63270
1,36,New York State,8900,58130,58560,34820,69790
1,36,New York State,730,45530,47250,34670,50960
10,1,Capital Region,525090,52840,41600,24720,66900
10,1,Capital Region,26100,117650,103360,65090,143930
10,1,Capital Region,970,149910,134690,97620,176060
10,1,Capital Region,8180,124150,102370,59730,156360
10,1,Capital Region,1020,86670,89310,70840,94590
10,1,Capital Region,60,113140,89720,60180,139620
10,1,Capital Region,370,158390,145630,87150,194010
10,1,Capital Region,780,145760,129890,75680,180810
10,1,Capital Region,400,103400,89550,55480,127360
10,1,Capital Region,860,106900,99260,68680,126010
10,1,Capital Region,1530,131870,123730,97890,148860
10,1,Capital Region,1540,142350,122660,88800,169140
10,1,Capital Region,460,149490,130030,84490,182000
10,1,Capital Region,440,101060,92510,59700,121750
10,1,Capital Region,190,98200,93200,64220,115190
10,1,Capital Region,130,113770,102200,79330,130990
10,1,Capital Region,700,110890,100610,71660,130510
10,1,Capital Region,180,112130,105200,78900,128740
10,1,Capital Region,720,87050,80970,66380,97380
10,1,Capital Region,280,47180,39980,35210,53160
10,1,Capital Region,860,107810,108830,75350,124040
10,1,Capital Region,720,119480,102430,68590,144920
10,1,Capital Region,60,98090,107270,61910,116180
10,1,Capital Region,740,149180,140200,113540,167000
10,1,Capital Region,430,65610,65120,47450,74690
10,1,Capital Region,n/a,111130,118430,72490,130450
10,1,Capital Region,80,58620,57710,38150,68850
10,1,Capital Region,1710,109450,98450,71410,128480
10,1,Capital Region,170,162600,134990,105000,191410
10,1,Capital Region,100,77610,76290,64580,84120
10,1,Capital Region,240,87730,79820,68100,97540
10,1,Capital Region,800,83800,81760,52360,99520
10,1,Capital Region,100,80010,74880,55600,92210
10,1,Capital Region,1260,93690,93630,55640,112720
10,1,Capital Region,28670,73100,66870,45840,86720
10,1,Capital Region,n/a,95420,62790,53770,116250
10,1,Capital Region,1350,64130,60700,41720,75340
10,1,Capital Region,1650,69530,64170,44660,81970
10,1,Capital Region,n/a,68410,63420,54880,75180
10,1,Capital Region,1430,69680,63900,49190,79930
10,1,Capital Region,730,66700,65890,38260,80920
10,1,Capital Region,2230,67400,64770,44420,78890
10,1,Capital Region,760,95950,90620,59730,114060
10,1,Capital Region,170,78970,75730,53570,91670
10,1,Capital Region,2850,83290,74090,50990,99440
10,1,Capital Region,430,56710,49760,35940,67100
10,1,Capital Region,350,59030,51250,38750,69170
10,1,Capital Region,810,59250,52700,44550,66610
10,1,Capital Region,1440,68100,64720,42300,81000
10,1,Capital Region,1590,69300,63990,39570,84160
10,1,Capital Region,2370,77630,74400,51740,90570
10,1,Capital Region,4720,76950,72550,51580,89640
10,1,Capital Region,310,58340,51360,38790,68120
10,1,Capital Region,540,69200,68940,50540,78530
10,1,Capital Region,140,74460,68580,42910,90240
10,1,Capital Region,920,77980,73780,53790,90070
10,1,Capital Region,650,111960,88510,40290,147790
10,1,Capital Region,520,80980,76910,50710,96110
10,1,Capital Region,190,52580,48480,37320,60220
10,1,Capital Region,620,72430,56550,34900,91200
10,1,Capital Region,1540,60540,57870,44140,68740
10,1,Capital Region,70,42860,32620,22060,53260
10,1,Capital Region,150,64490,56770,36570,78450
10,1,Capital Region,16710,78800,76400,49420,93490
10,1,Capital Region,100,108330,99700,88270,118360
10,1,Capital Region,4060,80780,79650,59780,91290
10,1,Capital Region,270,89080,83900,61130,103060
10,1,Capital Region,2250,78720,78490,60130,88010
10,1,Capital Region,2360,86040,80410,53820,102150
10,1,Capital Region,800,110500,102980,80750,125370
10,1,Capital Region,390,63550,58440,39450,75600
10,1,Capital Region,560,88160,89850,59530,102480
10,1,Capital Region,1560,79020,78890,54320,91370
10,1,Capital Region,330,103150,98940,72720,118370
10,1,Capital Region,2600,52350,50140,33750,61660
10,1,Capital Region,670,70690,65220,49430,81310
10,1,Capital Region,260,85760,85270,59420,98930
10,1,Capital Region,170,135710,124400,73920,166610
10,1,Capital Region,240,73870,68590,46290,87660
10,1,Capital Region,90,83780,84810,46640,102350
10,1,Capital Region,11310,87440,83050,55520,103400
10,1,Capital Region,360,85280,84660,59980,97920
10,1,Capital Region,140,58500,48950,38660,68420
10,1,Capital Region,n/a,75750,78490,57050,85090
10,1,Capital Region,140,62650,63150,39690,74130
10,1,Capital Region,50,90810,90540,71290,100560
10,1,Capital Region,260,106060,103000,83710,117240
10,1,Capital Region,1330,90170,87470,62960,103780
10,1,Capital Region,70,96250,96020,75420,106660
10,1,Capital Region,1520,105830,102440,71180,123150
10,1,Capital Region,210,95600,92300,60030,113380
10,1,Capital Region,520,87380,88320,63360,99380
10,1,Capital Region,240,88900,86990,64970,100870
10,1,Capital Region,1350,100770,96560,64500,118900
10,1,Capital Region,n/a,94100,80730,68640,106840
10,1,Capital Region,290,89340,82490,58800,104610
10,1,Capital Region,1720,95600,93340,67830,109480
10,1,Capital Region,340,88190,86070,52310,106130
10,1,Capital Region,320,54400,53240,38180,62500
10,1,Capital Region,n/a,58810,58470,41250,67590
